FGR_NR,ORT_NR,SEL_ZIEL,SEL_FZT,FRT_START,LI_NR,STR_LI_VAR,DEPARTURE,ARRIVAL
2388,405300,402800,60,41700,10,"""33""",41700,41760
2388,402800,405100,60,41700,10,"""33""",41760,41820
2388,405100,405902,60,41700,10,"""33""",41820,41880
2388,405902,406500,60,41700,10,"""33""",41880,41940
2388,406500,400601,120,41700,10,"""33""",41940,42060
2388,400601,404300,60,41700,10,"""33""",42060,42120
2388,404300,407401,60,41700,10,"""33""",42120,42180
2388,407401,404103,120,41700,10,"""33""",42180,42300
2388,404103,403104,120,41700,10,"""33""",42300,42420
2388,403104,112101,180,41700,10,"""33""",42420,42600
2388,112101,103001,180,41700,10,"""33""",42600,42780
2388,103001,106501,60,41700,10,"""33""",42780,42840
2388,106501,119006,180,41700,10,"""33""",42840,43020
2388,119006,302501,120,41700,10,"""33""",43020,43140
2388,302501,303001,60,41700,10,"""33""",43140,43200
2388,303001,302201,120,41700,10,"""33""",43200,43320
2388,302201,302001,60,41700,10,"""33""",43320,43380
2388,302001,302100,120,41700,10,"""33""",43380,43500
2388,405300,402800,60,42900,10,"""33""",42900,42960
2388,402800,405100,60,42900,10,"""33""",42960,43020
2388,405100,405902,60,42900,10,"""33""",43020,43080
2388,405902,406500,60,42900,10,"""33""",43080,43140
2388,406500,400601,120,42900,10,"""33""",43140,43260
2388,400601,404300,60,42900,10,"""33""",43260,43320
2388,404300,407401,60,42900,10,"""33""",43320,43380
2388,407401,404103,120,42900,10,"""33""",43380,43500
2388,404103,403104,120,42900,10,"""33""",43500,43620
2388,403104,112101,180,42900,10,"""33""",43620,43800
2388,112101,103001,180,42900,10,"""33""",43800,43980
2388,103001,106501,60,42900,10,"""33""",43980,44040
2388,106501,119006,180,42900,10,"""33""",44040,44220
2388,119006,302501,120,42900,10,"""33""",44220,44340
2388,302501,303001,60,42900,10,"""33""",44340,44400
2388,303001,302201,120,42900,10,"""33""",44400,44520
2388,302201,302001,60,42900,10,"""33""",44520,44580
2388,302001,302100,120,42900,10,"""33""",44580,44700
2388,405300,402800,60,44100,10,"""33""",44100,44160
2388,402800,405100,60,44100,10,"""33""",44160,44220
2388,405100,405902,60,44100,10,"""33""",44220,44280
2388,405902,406500,60,44100,10,"""33""",44280,44340
2388,406500,400601,120,44100,10,"""33""",44340,44460
2388,400601,404300,60,44100,10,"""33""",44460,44520
2388,404300,407401,60,44100,10,"""33""",44520,44580
2388,407401,404103,120,44100,10,"""33""",44580,44700
2388,404103,403104,120,44100,10,"""33""",44700,44820
2388,403104,112101,180,44100,10,"""33""",44820,45000
2388,112101,103001,180,44100,10,"""33""",45000,45180
2388,103001,106501,60,44100,10,"""33""",45180,45240
2388,106501,119006,180,44100,10,"""33""",45240,45420
2388,119006,302501,120,44100,10,"""33""",45420,45540
2388,302501,303001,60,44100,10,"""33""",45540,45600
2388,303001,302201,120,44100,10,"""33""",45600,45720
2388,302201,302001,60,44100,10,"""33""",45720,45780
2388,302001,302100,120,44100,10,"""33""",45780,45900
2388,405300,402800,60,45300,10,"""33""",45300,45360
2388,402800,405100,60,45300,10,"""33""",45360,45420
2388,405100,405902,60,45300,10,"""33""",45420,45480
2388,405902,406500,60,45300,10,"""33""",45480,45540
2388,406500,400601,120,45300,10,"""33""",45540,45660
2388,400601,404300,60,45300,10,"""33""",45660,45720
2388,404300,407401,60,45300,10,"""33""",45720,45780
2388,407401,404103,120,45300,10,"""33""",45780,45900
2388,404103,403104,120,45300,10,"""33""",45900,46020
2388,403104,112101,180,45300,10,"""33""",46020,46200
2388,112101,103001,180,45300,10,"""33""",46200,46380
2388,103001,106501,60,45300,10,"""33""",46380,46440
2388,106501,119006,180,45300,10,"""33""",46440,46620
2388,119006,302501,120,45300,10,"""33""",46620,46740
2388,302501,303001,60,45300,10,"""33""",46740,46800
2388,303001,302201,120,45300,10,"""33""",46800,46920
2388,302201,302001,60,45300,10,"""33""",46920,46980
2388,302001,302100,120,45300,10,"""33""",46980,47100
2388,405300,402800,60,46500,10,"""33""",46500,46560
2388,402800,405100,60,46500,10,"""33""",46560,46620
2388,405100,405902,60,46500,10,"""33""",46620,46680
2388,405902,406500,60,46500,10,"""33""",46680,46740
2388,406500,400601,120,46500,10,"""33""",46740,46860
2388,400601,404300,60,46500,10,"""33""",46860,46920
2388,404300,407401,60,46500,10,"""33""",46920,46980
2388,407401,404103,120,46500,10,"""33""",46980,47100
2388,404103,403104,120,46500,10,"""33""",47100,47220
2388,403104,112101,180,46500,10,"""33""",47220,47400
2388,112101,103001,180,46500,10,"""33""",47400,47580
2388,103001,106501,60,46500,10,"""33""",47580,47640
2388,106501,119006,180,46500,10,"""33""",47640,47820
2388,119006,302501,120,46500,10,"""33""",47820,47940
2388,302501,303001,60,46500,10,"""33""",47940,48000
2388,303001,302201,120,46500,10,"""33""",48000,48120
2388,302201,302001,60,46500,10,"""33""",48120,48180
2388,302001,302100,120,46500,10,"""33""",48180,48300
2388,405300,402800,60,47700,10,"""33""",47700,47760
2388,402800,405100,60,47700,10,"""33""",47760,47820
2388,405100,405902,60,47700,10,"""33""",47820,47880
2388,405902,406500,60,47700,10,"""33""",47880,47940
2388,406500,400601,120,47700,10,"""33""",47940,48060
2388,400601,404300,60,47700,10,"""33""",48060,48120
2388,404300,407401,60,47700,10,"""33""",48120,48180
2388,407401,404103,120,47700,10,"""33""",48180,48300
2388,404103,403104,120,47700,10,"""33""",48300,48420
2388,403104,112101,180,47700,10,"""33""",48420,48600
2388,112101,103001,180,47700,10,"""33""",48600,48780
2388,103001,106501,60,47700,10,"""33""",48780,48840
2388,106501,119006,180,47700,10,"""33""",48840,49020
2388,119006,302501,120,47700,10,"""33""",49020,49140
2388,302501,303001,60,47700,10,"""33""",49140,49200
2388,303001,302201,120,47700,10,"""33""",49200,49320
2388,302201,302001,60,47700,10,"""33""",49320,49380
2388,302001,302100,120,47700,10,"""33""",49380,49500
2388,405300,402800,60,48900,10,"""33""",48900,48960
2388,402800,405100,60,48900,10,"""33""",48960,49020
2388,405100,405902,60,48900,10,"""33""",49020,49080
2388,405902,406500,60,48900,10,"""33""",49080,49140
2388,406500,400601,120,48900,10,"""33""",49140,49260
2388,400601,404300,60,48900,10,"""33""",49260,49320
2388,404300,407401,60,48900,10,"""33""",49320,49380
2388,407401,404103,120,48900,10,"""33""",49380,49500
2388,404103,403104,120,48900,10,"""33""",49500,49620
2388,403104,112101,180,48900,10,"""33""",49620,49800
2388,112101,103001,180,48900,10,"""33""",49800,49980
2388,103001,106501,60,48900,10,"""33""",49980,50040
2388,106501,119006,180,48900,10,"""33""",50040,50220
2388,119006,302501,120,48900,10,"""33""",50220,50340
2388,302501,303001,60,48900,10,"""33""",50340,50400
2388,303001,302201,120,48900,10,"""33""",50400,50520
2388,302201,302001,60,48900,10,"""33""",50520,50580
2388,302001,302100,120,48900,10,"""33""",50580,50700
2388,405300,402800,60,50100,10,"""33""",50100,50160
2388,402800,405100,60,50100,10,"""33""",50160,50220
2388,405100,405902,60,50100,10,"""33""",50220,50280
2388,405902,406500,60,50100,10,"""33""",50280,50340
2388,406500,400601,120,50100,10,"""33""",50340,50460
2388,400601,404300,60,50100,10,"""33""",50460,50520
2388,404300,407401,60,50100,10,"""33""",50520,50580
2388,407401,404103,120,50100,10,"""33""",50580,50700
2388,404103,403104,120,50100,10,"""33""",50700,50820
2388,403104,112101,180,50100,10,"""33""",50820,51000
2388,112101,103001,180,50100,10,"""33""",51000,51180
2388,103001,106501,60,50100,10,"""33""",51180,51240
2388,106501,119006,180,50100,10,"""33""",51240,51420
2388,119006,302501,120,50100,10,"""33""",51420,51540
2388,302501,303001,60,50100,10,"""33""",51540,51600
2388,303001,302201,120,50100,10,"""33""",51600,51720
2388,302201,302001,60,50100,10,"""33""",51720,51780
2388,302001,302100,120,50100,10,"""33""",51780,51900
2388,405300,402800,60,51300,10,"""33""",51300,51360
2388,402800,405100,60,51300,10,"""33""",51360,51420
2388,405100,405902,60,51300,10,"""33""",51420,51480
2388,405902,406500,60,51300,10,"""33""",51480,51540
2388,406500,400601,120,51300,10,"""33""",51540,51660
2388,400601,404300,60,51300,10,"""33""",51660,51720
2388,404300,407401,60,51300,10,"""33""",51720,51780
2388,407401,404103,120,51300,10,"""33""",51780,51900
2388,404103,403104,120,51300,10,"""33""",51900,52020
2388,403104,112101,180,51300,10,"""33""",52020,52200
2388,112101,103001,180,51300,10,"""33""",52200,52380
2388,103001,106501,60,51300,10,"""33""",52380,52440
2388,106501,119006,180,51300,10,"""33""",52440,52620
2388,119006,302501,120,51300,10,"""33""",52620,52740
2388,302501,303001,60,51300,10,"""33""",52740,52800
2388,303001,302201,120,51300,10,"""33""",52800,52920
2388,302201,302001,60,51300,10,"""33""",52920,52980
2388,302001,302100,120,51300,10,"""33""",52980,53100
2388,405300,402800,60,52500,10,"""33""",52500,52560
2388,402800,405100,60,52500,10,"""33""",52560,52620
2388,405100,405902,60,52500,10,"""33""",52620,52680
2388,405902,406500,60,52500,10,"""33""",52680,52740
2388,406500,400601,120,52500,10,"""33""",52740,52860
2388,400601,404300,60,52500,10,"""33""",52860,52920
2388,404300,407401,60,52500,10,"""33""",52920,52980
2388,407401,404103,120,52500,10,"""33""",52980,53100
2388,404103,403104,120,52500,10,"""33""",53100,53220
2388,403104,112101,180,52500,10,"""33""",53220,53400
2388,112101,103001,180,52500,10,"""33""",53400,53580
2388,103001,106501,60,52500,10,"""33""",53580,53640
2388,106501,119006,180,52500,10,"""33""",53640,53820
2388,119006,302501,120,52500,10,"""33""",53820,53940
2388,302501,303001,60,52500,10,"""33""",53940,54000
2388,303001,302201,120,52500,10,"""33""",54000,54120
2388,302201,302001,60,52500,10,"""33""",54120,54180
2388,302001,302100,120,52500,10,"""33""",54180,54300
2388,405300,402800,60,53700,10,"""33""",53700,53760
2388,402800,405100,60,53700,10,"""33""",53760,53820
2388,405100,405902,60,53700,10,"""33""",53820,53880
2388,405902,406500,60,53700,10,"""33""",53880,53940
2388,406500,400601,120,53700,10,"""33""",53940,54060
2388,400601,404300,60,53700,10,"""33""",54060,54120
2388,404300,407401,60,53700,10,"""33""",54120,54180
2388,407401,404103,120,53700,10,"""33""",54180,54300
2388,404103,403104,120,53700,10,"""33""",54300,54420
2388,403104,112101,180,53700,10,"""33""",54420,54600
2388,112101,103001,180,53700,10,"""33""",54600,54780
2388,103001,106501,60,53700,10,"""33""",54780,54840
2388,106501,119006,180,53700,10,"""33""",54840,55020
2388,119006,302501,120,53700,10,"""33""",55020,55140
2388,302501,303001,60,53700,10,"""33""",55140,55200
2388,303001,302201,120,53700,10,"""33""",55200,55320
2388,302201,302001,60,53700,10,"""33""",55320,55380
2388,302001,302100,120,53700,10,"""33""",55380,55500
2388,405300,402800,60,54900,10,"""33""",54900,54960
2388,402800,405100,60,54900,10,"""33""",54960,55020
2388,405100,405902,60,54900,10,"""33""",55020,55080
2388,405902,406500,60,54900,10,"""33""",55080,55140
2388,406500,400601,120,54900,10,"""33""",55140,55260
2388,400601,404300,60,54900,10,"""33""",55260,55320
2388,404300,407401,60,54900,10,"""33""",55320,55380
2388,407401,404103,120,54900,10,"""33""",55380,55500
2388,404103,403104,120,54900,10,"""33""",55500,55620
2388,403104,112101,180,54900,10,"""33""",55620,55800
2388,112101,103001,180,54900,10,"""33""",55800,55980
2388,103001,106501,60,54900,10,"""33""",55980,56040
2388,106501,119006,180,54900,10,"""33""",56040,56220
2388,119006,302501,120,54900,10,"""33""",56220,56340
2388,302501,303001,60,54900,10,"""33""",56340,56400
2388,303001,302201,120,54900,10,"""33""",56400,56520
2388,302201,302001,60,54900,10,"""33""",56520,56580
2388,302001,302100,120,54900,10,"""33""",56580,56700
2388,405300,402800,60,56100,10,"""33""",56100,56160
2388,402800,405100,60,56100,10,"""33""",56160,56220
2388,405100,405902,60,56100,10,"""33""",56220,56280
2388,405902,406500,60,56100,10,"""33""",56280,56340
2388,406500,400601,120,56100,10,"""33""",56340,56460
2388,400601,404300,60,56100,10,"""33""",56460,56520
2388,404300,407401,60,56100,10,"""33""",56520,56580
2388,407401,404103,120,56100,10,"""33""",56580,56700
2388,404103,403104,120,56100,10,"""33""",56700,56820
2388,403104,112101,180,56100,10,"""33""",56820,57000
2388,112101,103001,180,56100,10,"""33""",57000,57180
2388,103001,106501,60,56100,10,"""33""",57180,57240
2388,106501,119006,180,56100,10,"""33""",57240,57420
2388,119006,302501,120,56100,10,"""33""",57420,57540
2388,302501,303001,60,56100,10,"""33""",57540,57600
2388,303001,302201,120,56100,10,"""33""",57600,57720
2388,302201,302001,60,56100,10,"""33""",57720,57780
2388,302001,302100,120,56100,10,"""33""",57780,57900
2388,405300,402800,60,57300,10,"""33""",57300,57360
2388,402800,405100,60,57300,10,"""33""",57360,57420
2388,405100,405902,60,57300,10,"""33""",57420,57480
2388,405902,406500,60,57300,10,"""33""",57480,57540
2388,406500,400601,120,57300,10,"""33""",57540,57660
2388,400601,404300,60,57300,10,"""33""",57660,57720
2388,404300,407401,60,57300,10,"""33""",57720,57780
2388,407401,404103,120,57300,10,"""33""",57780,57900
2388,404103,403104,120,57300,10,"""33""",57900,58020
2388,403104,112101,180,57300,10,"""33""",58020,58200
2388,112101,103001,180,57300,10,"""33""",58200,58380
2388,103001,106501,60,57300,10,"""33""",58380,58440
2388,106501,119006,180,57300,10,"""33""",58440,58620
2388,119006,302501,120,57300,10,"""33""",58620,58740
2388,302501,303001,60,57300,10,"""33""",58740,58800
2388,303001,302201,120,57300,10,"""33""",58800,58920
2388,302201,302001,60,57300,10,"""33""",58920,58980
2388,302001,302100,120,57300,10,"""33""",58980,59100
2388,405300,402800,60,58500,10,"""33""",58500,58560
2388,402800,405100,60,58500,10,"""33""",58560,58620
2388,405100,405902,60,58500,10,"""33""",58620,58680
2388,405902,406500,60,58500,10,"""33""",58680,58740
2388,406500,400601,120,58500,10,"""33""",58740,58860
2388,400601,404300,60,58500,10,"""33""",58860,58920
2388,404300,407401,60,58500,10,"""33""",58920,58980
2388,407401,404103,120,58500,10,"""33""",58980,59100
2388,404103,403104,120,58500,10,"""33""",59100,59220
2388,403104,112101,180,58500,10,"""33""",59220,59400
2388,112101,103001,180,58500,10,"""33""",59400,59580
2388,103001,106501,60,58500,10,"""33""",59580,59640
2388,106501,119006,180,58500,10,"""33""",59640,59820
2388,119006,302501,120,58500,10,"""33""",59820,59940
2388,302501,303001,60,58500,10,"""33""",59940,60000
2388,303001,302201,120,58500,10,"""33""",60000,60120
2388,302201,302001,60,58500,10,"""33""",60120,60180
2388,302001,302100,120,58500,10,"""33""",60180,60300
2388,405300,402800,60,59700,10,"""33""",59700,59760
2388,402800,405100,60,59700,10,"""33""",59760,59820
2388,405100,405902,60,59700,10,"""33""",59820,59880
2388,405902,406500,60,59700,10,"""33""",59880,59940
2388,406500,400601,120,59700,10,"""33""",59940,60060
2388,400601,404300,60,59700,10,"""33""",60060,60120
2388,404300,407401,60,59700,10,"""33""",60120,60180
2388,407401,404103,120,59700,10,"""33""",60180,60300
2388,404103,403104,120,59700,10,"""33""",60300,60420
2388,403104,112101,180,59700,10,"""33""",60420,60600
2388,112101,103001,180,59700,10,"""33""",60600,60780
2388,103001,106501,60,59700,10,"""33""",60780,60840
2388,106501,119006,180,59700,10,"""33""",60840,61020
2388,119006,302501,120,59700,10,"""33""",61020,61140
2388,302501,303001,60,59700,10,"""33""",61140,61200
2388,303001,302201,120,59700,10,"""33""",61200,61320
2388,302201,302001,60,59700,10,"""33""",61320,61380
2388,302001,302100,120,59700,10,"""33""",61380,61500
2388,405300,402800,60,60900,10,"""33""",60900,60960
2388,402800,405100,60,60900,10,"""33""",60960,61020
2388,405100,405902,60,60900,10,"""33""",61020,61080
2388,405902,406500,60,60900,10,"""33""",61080,61140
2388,406500,400601,120,60900,10,"""33""",61140,61260
2388,400601,404300,60,60900,10,"""33""",61260,61320
2388,404300,407401,60,60900,10,"""33""",61320,61380
2388,407401,404103,120,60900,10,"""33""",61380,61500
2388,404103,403104,120,60900,10,"""33""",61500,61620
2388,403104,112101,180,60900,10,"""33""",61620,61800
2388,112101,103001,180,60900,10,"""33""",61800,61980
2388,103001,106501,60,60900,10,"""33""",61980,62040
2388,106501,119006,180,60900,10,"""33""",62040,62220
2388,119006,302501,120,60900,10,"""33""",62220,62340
2388,302501,303001,60,60900,10,"""33""",62340,62400
2388,303001,302201,120,60900,10,"""33""",62400,62520
2388,302201,302001,60,60900,10,"""33""",62520,62580
2388,302001,302100,120,60900,10,"""33""",62580,62700
2388,405300,402800,60,62100,10,"""33""",62100,62160
2388,402800,405100,60,62100,10,"""33""",62160,62220
2388,405100,405902,60,62100,10,"""33""",62220,62280
2388,405902,406500,60,62100,10,"""33""",62280,62340
2388,406500,400601,120,62100,10,"""33""",62340,62460
2388,400601,404300,60,62100,10,"""33""",62460,62520
2388,404300,407401,60,62100,10,"""33""",62520,62580
2388,407401,404103,120,62100,10,"""33""",62580,62700
2388,404103,403104,120,62100,10,"""33""",62700,62820
2388,403104,112101,180,62100,10,"""33""",62820,63000
2388,112101,103001,180,62100,10,"""33""",63000,63180
2388,103001,106501,60,62100,10,"""33""",63180,63240
2388,106501,119006,180,62100,10,"""33""",63240,63420
2388,119006,302501,120,62100,10,"""33""",63420,63540
2388,302501,303001,60,62100,10,"""33""",63540,63600
2388,303001,302201,120,62100,10,"""33""",63600,63720
2388,302201,302001,60,62100,10,"""33""",63720,63780
2388,302001,302100,120,62100,10,"""33""",63780,63900
2388,405300,402800,60,63300,10,"""33""",63300,63360
2388,402800,405100,60,63300,10,"""33""",63360,63420
2388,405100,405902,60,63300,10,"""33""",63420,63480
2388,405902,406500,60,63300,10,"""33""",63480,63540
2388,406500,400601,120,63300,10,"""33""",63540,63660
2388,400601,404300,60,63300,10,"""33""",63660,63720
2388,404300,407401,60,63300,10,"""33""",63720,63780
2388,407401,404103,120,63300,10,"""33""",63780,63900
2388,404103,403104,120,63300,10,"""33""",63900,64020
2388,403104,112101,180,63300,10,"""33""",64020,64200
2388,112101,103001,180,63300,10,"""33""",64200,64380
2388,103001,106501,60,63300,10,"""33""",64380,64440
2388,106501,119006,180,63300,10,"""33""",64440,64620
2388,119006,302501,120,63300,10,"""33""",64620,64740
2388,302501,303001,60,63300,10,"""33""",64740,64800
2388,303001,302201,120,63300,10,"""33""",64800,64920
2388,302201,302001,60,63300,10,"""33""",64920,64980
2388,302001,302100,120,63300,10,"""33""",64980,65100
2388,405300,402800,60,64500,10,"""33""",64500,64560
2388,402800,405100,60,64500,10,"""33""",64560,64620
2388,405100,405902,60,64500,10,"""33""",64620,64680
2388,405902,406500,60,64500,10,"""33""",64680,64740
2388,406500,400601,120,64500,10,"""33""",64740,64860
2388,400601,404300,60,64500,10,"""33""",64860,64920
2388,404300,407401,60,64500,10,"""33""",64920,64980
