service_id,date,exception_type
Special#47,20200520,1
Special#47,20200522,1
Special#47,20200525,1
Special#47,20200526,1
Special#47,20200527,1
Special#47,20200528,1
Special#47,20200529,1
Special#47,20200602,1
Special#47,20200603,1
Special#47,20200604,1
Special#47,20200605,1
Special#47,20200608,1
Special#47,20200609,1
Special#47,20200610,1
Special#47,20200612,1
Special#47,20200615,1
Special#47,20200616,1
Special#47,20200617,1
Special#47,20200618,1
Special#47,20200619,1
Special#47,20200622,1
Special#47,20200623,1
Special#47,20200624,1
Special#47,20200625,1
Special#47,20200626,1
Special#47,20200629,1
Special#47,20200630,1
Special#47,20200701,1
Special#47,20200702,1
Special#47,20200703,1
Special#47,20200706,1
Special#47,20200707,1
Special#47,20200708,1
Special#47,20200709,1
Special#47,20200710,1
Special#47,20200713,1
Special#47,20200714,1
Special#47,20200715,1
Special#47,20200716,1
Special#47,20200717,1
Special#47,20200720,1
Special#47,20200721,1
Special#47,20200722,1
Special#47,20200723,1
Special#47,20200724,1
Special#47,20200727,1
Special#47,20200728,1
Special#47,20200729,1
Special#47,20200730,1
Special#47,20200731,1
Special#47,20200803,1
Special#47,20200804,1
Special#47,20200805,1
Special#47,20200806,1
Special#47,20200807,1
Special#47,20200810,1
Special#47,20200811,1
Special#47,20200812,1
Special#47,20200813,1
Special#47,20200814,1
Special#47,20200817,1
Special#47,20200818,1
Special#47,20200819,1
Special#47,20200820,1
Special#47,20200821,1
Special#47,20200824,1
Special#47,20200825,1
Special#47,20200826,1
Special#47,20200827,1
Special#47,20200828,1
Special#47,20200831,1
Special#47,20200901,1
Special#47,20200902,1
Special#47,20200903,1
Special#47,20200904,1
Special#47,20200907,1
Special#48,20200502,1
Special#48,20200509,1
Special#48,20200516,1
Special#48,20200523,1
Special#48,20200530,1
Special#48,20200606,1
Special#48,20200613,1
Special#48,20200620,1
Special#48,20200627,1
Special#48,20200704,1
Special#48,20200711,1
Special#48,20200718,1
Special#48,20200725,1
Special#48,20200801,1
Special#48,20200808,1
Special#48,20200822,1
Special#48,20200829,1
Special#48,20200905,1
Special#49,20200501,1
Special#49,20200503,1
Special#49,20200510,1
Special#49,20200517,1
Special#49,20200521,1
Special#49,20200524,1
Special#49,20200531,1
Special#49,20200601,1
Special#49,20200607,1
Special#49,20200611,1
Special#49,20200614,1
Special#49,20200621,1
Special#49,20200628,1
Special#49,20200705,1
Special#49,20200712,1
Special#49,20200719,1
Special#49,20200726,1
Special#49,20200802,1
Special#49,20200809,1
Special#49,20200815,1
Special#49,20200816,1
Special#49,20200823,1
Special#49,20200830,1
Special#49,20200906,1
Special#50,20200427,1
Special#50,20200428,1
Special#50,20200429,1
Special#50,20200430,1
Special#50,20200502,1
Special#50,20200504,1
Special#50,20200505,1
Special#50,20200506,1
Special#50,20200507,1
Special#50,20200508,1
Special#50,20200509,1
Special#50,20200511,1
Special#50,20200512,1
Special#50,20200513,1
Special#50,20200514,1
Special#50,20200515,1
Special#50,20200516,1
Special#50,20200518,1
Special#50,20200519,1
Special#50,20200520,1
Special#50,20200522,1
Special#50,20200523,1
Special#50,20200525,1
Special#50,20200526,1
Special#50,20200527,1
Special#50,20200528,1
Special#50,20200529,1
Special#50,20200530,1
Special#50,20200602,1
Special#50,20200603,1
Special#50,20200604,1
Special#50,20200605,1
Special#50,20200606,1
Special#50,20200608,1
Special#50,20200609,1
Special#50,20200610,1
Special#50,20200612,1
Special#50,20200613,1
Special#50,20200615,1
Special#50,20200616,1
Special#50,20200617,1
Special#50,20200618,1
Special#50,20200619,1
Special#50,20200620,1
Special#50,20200622,1
Special#50,20200623,1
Special#50,20200624,1
Special#50,20200625,1
Special#50,20200626,1
Special#50,20200627,1
Special#50,20200629,1
Special#50,20200630,1
Special#50,20200701,1
Special#50,20200702,1
Special#50,20200703,1
Special#50,20200704,1
Special#50,20200706,1
Special#50,20200707,1
Special#50,20200708,1
Special#50,20200709,1
Special#50,20200710,1
Special#50,20200711,1
Special#50,20200713,1
Special#50,20200714,1
Special#50,20200715,1
Special#50,20200716,1
Special#50,20200717,1
Special#50,20200718,1
Special#50,20200720,1
Special#50,20200721,1
Special#50,20200722,1
Special#50,20200723,1
Special#50,20200724,1
Special#50,20200725,1
Special#50,20200727,1
Special#50,20200728,1
Special#50,20200729,1
Special#50,20200730,1
Special#50,20200731,1
Special#50,20200801,1
Special#50,20200803,1
Special#50,20200804,1
Special#50,20200805,1
Special#50,20200806,1
Special#50,20200807,1
Special#50,20200808,1
Special#50,20200810,1
Special#50,20200811,1
Special#50,20200812,1
Special#50,20200813,1
Special#50,20200814,1
Special#50,20200817,1
Special#50,20200818,1
Special#50,20200819,1
Special#50,20200820,1
Special#50,20200821,1
Special#50,20200822,1
Special#50,20200824,1
Special#50,20200825,1
Special#50,20200826,1
Special#50,20200827,1
Special#50,20200828,1
Special#50,20200829,1
Special#50,20200831,1
Special#50,20200901,1
Special#50,20200902,1
Special#50,20200903,1
Special#50,20200904,1
Special#50,20200905,1
Special#50,20200907,1
Special#51,20200203,1
Special#51,20200204,1
Special#51,20200205,1
Special#51,20200206,1
Special#51,20200207,1
Special#51,20200210,1
Special#51,20200211,1
Special#51,20200319,1
Special#51,20200320,1
Special#51,20200323,1
Special#51,20200324,1
Special#51,20200325,1
Special#51,20200326,1
Special#51,20200327,1
Special#51,20200330,1
Special#51,20200331,1
Special#51,20200401,1
Special#51,20200402,1
Special#51,20200403,1
Special#51,20200406,1
Special#51,20200407,1
Special#51,20200408,1
Special#51,20200409,1
Special#51,20200414,1
Special#51,20200415,1
Special#51,20200416,1
Special#51,20200417,1
Special#51,20200420,1
Special#51,20200421,1
Special#51,20200422,1
Special#51,20200423,1
Special#51,20200424,1
Special#51,20200427,1
Special#51,20200428,1
Special#51,20200429,1
Special#51,20200430,1
Special#51,20200504,1
Special#51,20200505,1
Special#51,20200506,1
Special#51,20200507,1
Special#51,20200508,1
Special#51,20200511,1
Special#51,20200512,1
Special#51,20200513,1
Special#51,20200514,1
Special#51,20200515,1
Special#51,20200518,1
Special#51,20200519,1
Special#51,20200520,1
Special#51,20200522,1
Special#51,20200525,1
Special#51,20200526,1
Special#51,20200527,1
Special#51,20200528,1
Special#51,20200529,1
Special#51,20200603,1
Special#51,20200604,1
Special#51,20200605,1
Special#51,20200608,1
Special#51,20200609,1
Special#51,20200610,1
Special#51,20200612,1
Special#51,20200615,1
Special#51,20200616,1
Special#51,20200617,1
Special#51,20200618,1
Special#51,20200619,1
Special#51,20200622,1
Special#51,20200623,1
Special#51,20200624,1
Special#51,20200625,1
Special#51,20200626,1
Special#51,20200629,1
Special#51,20200630,1
Special#52,20200201,1
Special#52,20200208,1
Special#52,20200215,1
Special#52,20200222,1
Special#52,20200229,1
Special#52,20200307,1
Special#52,20200314,1
Special#52,20200321,1
Special#52,20200328,1
Special#52,20200404,1
Special#53,20200406,1
Special#53,20200407,1
Special#53,20200408,1
Special#53,20200409,1
Special#53,20200414,1
Special#53,20200415,1
Special#53,20200416,1
Special#53,20200417,1
Special#53,20200420,1
Special#53,20200421,1
Special#53,20200422,1
Special#53,20200423,1
Special#53,20200424,1
Special#53,20200427,1
Special#53,20200428,1
Special#53,20200429,1
Special#53,20200430,1
Special#53,20200504,1
Special#53,20200505,1
Special#53,20200506,1
Special#53,20200507,1
Special#53,20200508,1
Special#53,20200511,1
Special#53,20200512,1
Special#53,20200513,1
Special#53,20200514,1
Special#53,20200515,1
Special#53,20200518,1
Special#53,20200519,1
Special#53,20200520,1
Special#53,20200522,1
Special#53,20200525,1
Special#53,20200526,1
Special#53,20200527,1
Special#53,20200528,1
Special#53,20200529,1
Special#53,20200602,1
Special#53,20200603,1
Special#53,20200604,1
Special#53,20200605,1
Special#53,20200608,1
Special#53,20200609,1
Special#53,20200610,1
Special#53,20200612,1
Special#53,20200615,1
Special#53,20200616,1
Special#53,20200617,1
Special#53,20200618,1
Special#53,20200619,1
Special#53,20200622,1
Special#53,20200623,1
Special#53,20200624,1
Special#53,20200625,1
Special#53,20200626,1
Special#53,20200629,1
Special#53,20200630,1
Special#53,20200701,1
Special#53,20200702,1
Special#53,20200703,1
Special#53,20200706,1
Special#53,20200707,1
Special#53,20200708,1
Special#53,20200709,1
Special#53,20200710,1
Special#53,20200713,1
Special#53,20200714,1
Special#53,20200715,1
Special#53,20200716,1
Special#53,20200717,1
Special#53,20200720,1
Special#53,20200721,1
Special#53,20200722,1
Special#53,20200723,1
Special#53,20200724,1
Special#53,20200727,1
Special#53,20200728,1
Special#53,20200729,1
Special#53,20200730,1
Special#53,20200731,1
Special#53,20200803,1
Special#53,20200804,1
Special#53,20200805,1
Special#53,20200806,1
Special#53,20200807,1
Special#53,20200810,1
Special#53,20200811,1
Special#53,20200812,1
Special#53,20200813,1
Special#53,20200814,1
Special#53,20200817,1
Special#53,20200818,1
Special#53,20200819,1
Special#53,20200820,1
Special#53,20200821,1
Special#53,20200824,1
Special#53,20200825,1
Special#53,20200826,1
Special#53,20200827,1
Special#53,20200828,1
Special#53,20200831,1
Special#53,20200901,1
Special#53,20200902,1
Special#53,20200903,1
Special#53,20200904,1
Special#53,20200907,1
Special#54,20200724,1
Special#54,20200731,1
Special#54,20200807,1
Special#54,20200814,1
Special#54,20200821,1
Special#54,20200828,1
Special#54,20200904,1
Special#55,20200417,1
Special#55,20200424,1
Special#55,20200508,1
Special#55,20200515,1
Special#55,20200522,1
Special#55,20200529,1
Special#55,20200605,1
Special#55,20200612,1
Special#55,20200619,1
Special#55,20200626,1
Special#55,20200703,1
Special#55,20200710,1
Special#55,20200717,1
Special#56,20200411,1
Special#56,20200418,1
Special#56,20200425,1
Special#56,20200502,1
Special#56,20200509,1
Special#56,20200516,1
Special#56,20200523,1
Special#56,20200530,1
Special#56,20200606,1
Special#56,20200613,1
Special#56,20200620,1
Special#56,20200627,1
Special#56,20200704,1
Special#56,20200711,1
Special#56,20200718,1
Special#56,20200725,1
Special#56,20200801,1
Special#56,20200808,1
Special#56,20200822,1
Special#56,20200829,1
Special#56,20200905,1
Special#57,20200410,1
Special#57,20200412,1
Special#57,20200413,1
Special#57,20200419,1
Special#57,20200426,1
Special#57,20200501,1
Special#57,20200503,1
Special#57,20200510,1
Special#57,20200517,1
Special#57,20200521,1
Special#57,20200524,1
Special#57,20200531,1
Special#57,20200601,1
Special#57,20200607,1
Special#57,20200611,1
Special#57,20200614,1
Special#57,20200621,1
Special#57,20200628,1
Special#57,20200705,1
Special#57,20200712,1
Special#57,20200719,1
Special#57,20200726,1
Special#57,20200802,1
Special#57,20200809,1
Special#57,20200815,1
Special#57,20200816,1
Special#57,20200823,1
Special#57,20200830,1
Special#57,20200906,1
Special#58,20200722,1
Special#58,20200723,1
Special#58,20200724,1
Special#58,20200727,1
Special#58,20200728,1
Special#58,20200729,1
Special#58,20200730,1
Special#58,20200731,1
Special#58,20200803,1
Special#58,20200804,1
Special#58,20200805,1
Special#58,20200806,1
Special#58,20200807,1
Special#58,20200810,1
Special#58,20200811,1
Special#58,20200812,1
Special#58,20200813,1
Special#58,20200814,1
Special#58,20200817,1
Special#58,20200818,1
Special#58,20200819,1
Special#58,20200820,1
Special#58,20200821,1
Special#58,20200824,1
Special#58,20200825,1
Special#58,20200826,1
Special#58,20200827,1
Special#58,20200828,1
Special#58,20200831,1
Special#58,20200901,1
Special#58,20200902,1
Special#58,20200903,1
Special#58,20200904,1
Special#58,20200907,1
Special#59,20200722,1
Special#59,20200723,1
Special#59,20200727,1
Special#59,20200728,1
Special#59,20200729,1
Special#59,20200730,1
Special#59,20200803,1
Special#59,20200804,1
Special#59,20200805,1
Special#59,20200806,1
Special#59,20200810,1
Special#59,20200811,1
Special#59,20200812,1
Special#59,20200813,1
Special#59,20200817,1
Special#59,20200818,1
Special#59,20200819,1
Special#59,20200820,1
Special#59,20200824,1
Special#59,20200825,1
Special#59,20200826,1
Special#59,20200827,1
Special#59,20200831,1
Special#59,20200901,1
Special#59,20200902,1
Special#59,20200903,1
Special#59,20200907,1
Special#60,20200406,1
Special#60,20200407,1
Special#60,20200408,1
Special#60,20200409,1
Special#60,20200414,1
Special#60,20200415,1
Special#60,20200416,1
Special#60,20200417,1
Special#60,20200420,1
Special#60,20200421,1
Special#60,20200422,1
Special#60,20200423,1
Special#60,20200424,1
Special#60,20200427,1
Special#60,20200428,1
Special#60,20200429,1
Special#60,20200430,1
Special#60,20200504,1
Special#60,20200505,1
Special#60,20200506,1
Special#60,20200507,1
Special#60,20200508,1
Special#60,20200511,1
Special#60,20200512,1
Special#60,20200513,1
Special#60,20200514,1
Special#60,20200515,1
Special#60,20200518,1
Special#60,20200519,1
Special#60,20200520,1
Special#60,20200522,1
Special#60,20200525,1
Special#60,20200526,1
Special#60,20200527,1
Special#60,20200528,1
Special#60,20200529,1
Special#60,20200602,1
Special#60,20200603,1
Special#60,20200604,1
Special#60,20200605,1
Special#60,20200608,1
Special#60,20200609,1
Special#60,20200610,1
Special#60,20200612,1
Special#60,20200615,1
Special#60,20200616,1
Special#60,20200617,1
Special#60,20200618,1
Special#60,20200619,1
Special#60,20200622,1
Special#60,20200623,1
Special#60,20200624,1
Special#60,20200625,1
Special#60,20200626,1
Special#60,20200629,1
Special#60,20200630,1
Special#60,20200701,1
Special#60,20200702,1
Special#60,20200703,1
Special#60,20200706,1
Special#60,20200707,1
Special#60,20200708,1
Special#60,20200709,1
Special#60,20200710,1
Special#60,20200713,1
Special#60,20200714,1
Special#60,20200715,1
Special#60,20200716,1
Special#60,20200717,1
Special#60,20200720,1
Special#60,20200721,1
Special#61,20200406,1
Special#61,20200407,1
Special#61,20200408,1
Special#61,20200409,1
Special#61,20200414,1
Special#61,20200415,1
Special#61,20200416,1
Special#61,20200420,1
Special#61,20200421,1
Special#61,20200422,1
Special#61,20200423,1
Special#61,20200427,1
Special#61,20200428,1
Special#61,20200429,1
Special#61,20200430,1
Special#61,20200504,1
Special#61,20200505,1
Special#61,20200506,1
Special#61,20200507,1
Special#61,20200511,1
Special#61,20200512,1
Special#61,20200513,1
Special#61,20200514,1
Special#61,20200518,1
Special#61,20200519,1
Special#61,20200520,1
Special#61,20200525,1
Special#61,20200526,1
Special#61,20200527,1
Special#61,20200528,1
Special#61,20200602,1
Special#61,20200603,1
Special#61,20200604,1
Special#61,20200608,1
Special#61,20200609,1
Special#61,20200610,1
Special#61,20200615,1
Special#61,20200616,1
Special#61,20200617,1
Special#61,20200618,1
Special#61,20200622,1
Special#61,20200623,1
Special#61,20200624,1
Special#61,20200625,1
Special#61,20200629,1
Special#61,20200630,1
Special#61,20200701,1
Special#61,20200702,1
Special#61,20200706,1
Special#61,20200707,1
Special#61,20200708,1
Special#61,20200709,1
Special#61,20200713,1
Special#61,20200714,1
Special#61,20200715,1
Special#61,20200716,1
Special#61,20200720,1
Special#61,20200721,1
Special#62,20200420,1
Special#62,20200421,1
Special#62,20200422,1
Special#62,20200423,1
Special#62,20200427,1
Special#62,20200428,1
Special#62,20200429,1
Special#62,20200430,1
Special#62,20200504,1
Special#62,20200505,1
Special#62,20200506,1
Special#62,20200507,1
Special#62,20200511,1
Special#62,20200512,1
Special#62,20200513,1
Special#62,20200514,1
Special#62,20200518,1
Special#62,20200519,1
Special#62,20200520,1
Special#62,20200525,1
Special#62,20200526,1
Special#62,20200527,1
Special#62,20200528,1
Special#62,20200615,1
Special#62,20200616,1
Special#62,20200617,1
Special#62,20200618,1
Special#62,20200622,1
Special#62,20200623,1
Special#62,20200624,1
Special#62,20200625,1
Special#62,20200629,1
Special#62,20200630,1
Special#62,20200701,1
Special#62,20200702,1
Special#62,20200706,1
Special#62,20200707,1
Special#62,20200708,1
Special#62,20200709,1
Special#62,20200713,1
Special#62,20200714,1
Special#62,20200715,1
Special#62,20200716,1
Special#62,20200720,1
Special#62,20200721,1
Special#62,20200722,1
Special#62,20200723,1
Special#63,20200417,1
Special#63,20200424,1
Special#63,20200508,1
Special#63,20200515,1
Special#63,20200522,1
Special#63,20200529,1
Special#63,20200605,1
Special#63,20200612,1
Special#63,20200619,1
Special#63,20200626,1
Special#63,20200703,1
Special#63,20200710,1
Special#63,20200717,1
Special#63,20200724,1
Special#63,20200731,1
Special#63,20200807,1
Special#63,20200814,1
Special#63,20200821,1
Special#63,20200828,1
Special#63,20200904,1
Special#64,20200406,1
Special#64,20200407,1
Special#64,20200408,1
Special#64,20200409,1
Special#64,20200414,1
Special#64,20200415,1
Special#64,20200416,1
Special#64,20200420,1
Special#64,20200421,1
Special#64,20200422,1
Special#64,20200423,1
Special#64,20200427,1
Special#64,20200428,1
Special#64,20200429,1
Special#64,20200430,1
Special#64,20200504,1
Special#64,20200505,1
Special#64,20200506,1
Special#64,20200507,1
Special#64,20200511,1
Special#64,20200512,1
Special#64,20200513,1
Special#64,20200514,1
Special#64,20200518,1
Special#64,20200519,1
Special#64,20200520,1
Special#64,20200525,1
Special#64,20200526,1
Special#64,20200527,1
Special#64,20200528,1
Special#64,20200602,1
